<<<<<<< Updated upstream
"dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","estado_pil","tipo_v","color_v","modelo_v","causa_ac"
"531",16,"Mayo","Domingo",22,"Escuintla","Rural",99,"Hombre",18,"No Ebrio","Motocicleta","Ignorado",9999,"Caida"
"532",18,"Marzo","Jueves",22,"Escuintla","Rural",99,"Mujer",49,"Ignorado","Camioneta","Negro",2009,"Vuelco"
"533",19,"Septiembre","Domingo",22,"Quetzaltenango","Urbano",5,"Hombre",49,"No Ebrio","Pick-up","Blanco",9999,"Caida"
"534",21,"Mayo","Viernes",22,"Escuintla","Rural",99,"Hombre",45,"Ignorado","Automovil","Gris",1985,"Vuelco"
"535",28,"Febrero","Domingo",22,"Chiquimula","Rural",99,"Mujer",18,"Ignorado","Motocicleta","Rojo",9999,"Caida"
"536",23,"Agosto","Lunes",22,"Baja Verapaz","Rural",99,"Hombre",31,"Ignorado","Pick-up","Rojo",9999,"Caida"
"537",11,"Abril","Domingo",4,"Izabal","Rural",99,"Hombre",25,"Ebrio","Pick-up","Negro",1994,"Colision"
"538",10,"Diciembre","Viernes",11,"Santa Rosa","Rural",99,"Mujer",26,"No Ebrio","Camioneta","Negro",2002,"Choque"
"539",14,"Marzo","Domingo",12,"Huehuetenango","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Rojo",1992,"Colision"
"540",1,"Abril","Jueves",13,"Escuintla","Urbano",99,"Mujer",22,"No Ebrio","Motocicleta","Rojo",9999,"Colision"
"541",15,"Agosto","Domingo",14,"Guatemala","Urbano",1,"Hombre",27,"No Ebrio","Microbus","Rojo",1999,"Colision"
"542",27,"Junio","Domingo",14,"Suchitepequez","Rural",99,"Hombre",25,"No Ebrio","Pick-up","Beige",1987,"Colision"
"543",14,"Marzo","Domingo",14,"Quetzaltenango","Rural",99,"Hombre",37,"Ignorado","Pick-up","Verde",9999,"Vuelco"
"544",10,"Abril","Sabado",14,"Zacapa","Rural",99,"Hombre",22,"No Ebrio","Automovil","Gris",1993,"Choque"
"545",15,"Enero","Viernes",17,"Suchitepequez","Rural",99,"Hombre",45,"No Ebrio","Pick-up","Blanco",9999,"Colision"
"546",17,"Enero","Domingo",17,"Quiche","Rural",99,"Mujer",12,"Ignorado","Motocicleta","Ignorado",9999,"Caida"
"547",19,"Febrero","Viernes",17,"Baja Verapaz","Rural",99,"Ignorado",999,"Ignorado","Automovil","Ignorado",2003,"Vuelco"
"548",30,"Marzo","Martes",19,"Santa Rosa","Rural",99,"Mujer",26,"No Ebrio","Motocicleta","Ignorado",9999,"Colision"
"549",9,"Diciembre","Jueves",19,"Huehuetenango","Rural",99,"Mujer",34,"Ignorado","Ignorado","Ignorado",9999,"Caida"
"550",19,"Julio","Lunes",20,"Santa Rosa","Rural",99,"Hombre",13,"No Ebrio","Automovil","Verde",9999,"Vuelco"
"551",10,"Julio","Viernes",21,"Escuintla","Rural",99,"Hombre",37,"No Ebrio","Pick-up","Rojo",9999,"Colision"
"552",20,"Noviembre","Sabado",22,"Chiquimula","Rural",99,"Hombre",16,"No Ebrio","Motocicleta","Azul",9999,"Colision"
"553",1,"Enero","Viernes",0,"Peten","Rural",99,"Hombre",27,"Ebrio","Automovil","Rojo",9999,"Vuelco"
"554",7,"Diciembre","Martes",0,"Santa Rosa","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Ignorado",9999,"Vuelco"
"555",1,"Enero","Viernes",1,"Huehuetenango","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Ignorado",9999,"Caida"
"556",1,"Abril","Jueves",3,"San Marcos","Rural",99,"Hombre",17,"Ebrio","Motocicleta","Ignorado",9999,"Choque"
"557",15,"Noviembre","Lunes",7,"Escuintla","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Amarillo",9999,"Colision"
"558",1,"Mayo","Sabado",7,"Retalhuleu","Rural",99,"Ignorado",999,"Ignorado","Microbus","Gris",9999,"Choque"
"559",13,"Mayo","Jueves",8,"Alta Verapaz","Rural",99,"Hombre",34,"No Ebrio","Camioneta","Blanco",9999,"Caida"
"560",28,"Octubre","Jueves",9,"San Marcos","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Blanco",1982,"Vuelco"
"561",2,"Marzo","Martes",11,"Retalhuleu","Rural",99,"Mujer",30,"Ignorado","Pick-up","Amarillo",9999,"Colision"
"562",27,"Noviembre","Sabado",11,"Escuintla","Rural",99,"Hombre",26,"No Ebrio","Camioneta","Beige",2003,"Colision"
"563",1,"Mayo","Sabado",11,"Chiquimula","Rural",99,"Hombre",17,"No Ebrio","Camioneta","Ignorado",9999,"Vuelco"
"564",14,"Agosto","Sabado",11,"Quetzaltenango","Urbano",7,"Hombre",28,"No Ebrio","Pick-up","Ignorado",1990,"Choque"
"565",28,"Enero","Jueves",11,"Chiquimula","Rural",99,"Hombre",40,"Ignorado","Camioneta","Negro",9999,"Vuelco"
"566",12,"Marzo","Viernes",13,"Quiche","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Verde",9999,"Caida"
"567",20,"Abril","Martes",13,"Santa Rosa","Rural",99,"Hombre",12,"No Ebrio","Pick-up","Blanco",1987,"Choque"
"568",6,"Febrero","Sabado",14,"Chiquimula","Rural",99,"Hombre",59,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
"569",7,"Octubre","Jueves",14,"Quetzaltenango","Urbano",3,"Hombre",13,"Ignorado","Motocicleta","Rojo",9999,"Colision"
"570",7,"Abril","Miercoles",14,"Alta Verapaz","Rural",99,"Hombre",13,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
"571",25,"Marzo","Jueves",14,"Jalapa","Urbano",99,"Hombre",17,"Ignorado","Motocicleta","Ignorado",9999,"Choque"
"572",18,"Mayo","Martes",15,"Peten","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Ignorado",9999,"Colision"
"573",5,"Julio","Lunes",16,"Jalapa","Rural",99,"Hombre",17,"No Ebrio","Motocicleta","Amarillo",9999,"Colision"
"574",25,"Febrero","Jueves",16,"Chiquimula","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Ignorado",9999,"Vuelco"
"575",22,"Agosto","Domingo",16,"El Progreso","Rural",99,"Hombre",999,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
"576",6,"Octubre","Miercoles",17,"Huehuetenango","Rural",99,"Hombre",16,"Ignorado","Motocicleta","Negro",9999,"Colision"
"577",14,"Diciembre","Martes",17,"Peten","Rural",99,"Hombre",15,"Ignorado","Motocicleta","Ignorado",9999,"Choque"
"578",15,"Octubre","Viernes",18,"Zacapa","Rural",99,"Hombre",14,"Ignorado","Motocicleta","Negro",9999,"Colision"
"579",6,"Marzo","Sabado",18,"Quetzaltenango","Rural",99,"Hombre",20,"Ignorado","Pick-up","Celeste",1991,"Choque"
"580",6,"Octubre","Miercoles",19,"Huehuetenango","Rural",99,"Ignorado",999,"Ignorado","Microbus","Azul",9999,"Colision"
"581",10,"Mayo","Lunes",19,"Escuintla","Rural",99,"Hombre",20,"No Ebrio","Mototaxi","Rojo",9999,"Colision"
"582",14,"Septiembre","Martes",19,"Sacatepequez","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Corinto",9999,"Vuelco"
"583",11,"Octubre","Lunes",20,"Huehuetenango","Rural",99,"Hombre",23,"No Ebrio","Camioneta","Verde",9999,"Caida"
"584",13,"Noviembre","Sabado",20,"Peten","Rural",99,"Hombre",17,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
"585",17,"Enero","Domingo",20,"Peten","Rural",99,"Mujer",27,"Ignorado","Automovil","Ignorado",9999,"Caida"
"586",21,"Mayo","Viernes",21,"Peten","Rural",99,"Ignorado",999,"Ignorado","Camion","Anaranjado",9999,"Colision"
"587",5,"Junio","Sabado",21,"Guatemala","Rural",99,"Hombre",31,"Ebrio","Automovil","Corinto",9999,"Choque"
"588",3,"Julio","Sabado",22,"El Progreso","Rural",99,"Ignorado",999,"Ignorado","Automovil","Ignorado",9999,"Colision"
"589",5,"Diciembre","Domingo",22,"El Progreso","Rural",99,"Hombre",17,"Ignorado","Motocicleta","Negro",9999,"Colision"
"590",28,"Diciembre","Martes",23,"Alta Verapaz","Rural",99,"Ignorado",999,"Ignorado","Microbus","Beige",9999,"Colision"
"591",6,"Abril","Martes",23,"Alta Verapaz","Rural",4,"Hombre",29,"No Ebrio","Camioneta","Blanco",9999,"Colision"
"592",6,"Abril","Martes",23,"Alta Verapaz","Rural",4,"Ignorado",999,"No Ebrio","Camioneta","Gris",9999,"Colision"
"593",29,"Noviembre","Lunes",99,"Suchitepequez","Urbano",1,"Hombre",20,"No Ebrio","Motocicleta","Azul",2006,"Colision"
"594",29,"Noviembre","Lunes",99,"Suchitepequez","Urbano",1,"Ignorado",999,"Ignorado","Automovil","Verde",9999,"Colision"
"595",1,"Diciembre","Miercoles",0,"Zacapa","Rural",99,"Hombre",35,"Ebrio","Automovil","Corinto",9999,"Colision"
"596",1,"Diciembre","Miercoles",0,"Zacapa","Rural",99,"Hombre",35,"No Ebrio","Automovil","Gris",9999,"Colision"
"597",1,"Octubre","Viernes",0,"Retalhuleu","Urbano",1,"Hombre",28,"Ebrio","Pick-up","Blanco",1994,"Colision"
"598",1,"Octubre","Viernes",0,"Retalhuleu","Urbano",1,"Hombre",29,"Ebrio","Pick-up","Azul",9999,"Colision"
"599",1,"Octubre","Viernes",0,"Retalhuleu","Urbano",1,"Hombre",25,"No Ebrio","Pick-up","Negro",9999,"Colision"
"600",2,"Octubre","Sabado",0,"Peten","Rural",99,"Hombre",17,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
"601",2,"Octubre","Sabado",0,"Peten","Rural",99,"Hombre",20,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
"602",3,"Diciembre","Viernes",0,"Guatemala","Urbano",2,"Hombre",41,"Ignorado","Automovil","Blanco",2008,"Colision"
"603",3,"Diciembre","Viernes",0,"Guatemala","Urbano",2,"Hombre",26,"Ebrio","Automovil","Verde",9999,"Colision"
"604",3,"Diciembre","Viernes",0,"Guatemala","Urbano",18,"Hombre",29,"Ignorado","Automovil","Verde",1995,"Colision"
"605",3,"Diciembre","Viernes",0,"Guatemala","Urbano",18,"Hombre",20,"Ignorado","Automovil","Gris",2003,"Colision"
"606",3,"Diciembre","Viernes",0,"Jutiapa","Rural",99,"Hombre",26,"Ignorado","Camion","Blanco",9999,"Vuelco"
"607",1,"Abril","Jueves",0,"Alta Verapaz","Rural",99,"Hombre",18,"No Ebrio","Pick-up","Azul",1994,"Colision"
"608",1,"Abril","Jueves",0,"Alta Verapaz","Rural",99,"Hombre",33,"No Ebrio","Microbus","Blanco",2009,"Colision"
"609",3,"Diciembre","Viernes",0,"Chimaltenango","Rural",99,"Hombre",31,"Ignorado","Automovil","Azul",1991,"Colision"
"610",3,"Diciembre","Viernes",0,"Chimaltenango","Rural",99,"Hombre",999,"No Ebrio","Cabezal","Blanco",2002,"Colision"
"611",3,"Diciembre","Viernes",0,"Chimaltenango","Rural",99,"Hombre",999,"No Ebrio","Motocicleta","Gris",9999,"Colision"
"612",4,"Diciembre","Sabado",0,"Guatemala","Urbano",99,"Hombre",37,"Ebrio","Automovil","Gris",2005,"Colision"
"613",4,"Diciembre","Sabado",0,"Guatemala","Urbano",99,"Hombre",28,"No Ebrio","Automovil","Rojo",2007,"Colision"
"614",4,"Diciembre","Sabado",0,"Guatemala","Urbano",99,"Hombre",27,"No Ebrio","Microbus","Gris",9999,"Colision"
"615",4,"Marzo","Jueves",0,"El Progreso","Rural",99,"Hombre",41,"Ignorado","Automovil","Blanco",1997,"Colision"
"616",4,"Marzo","Jueves",0,"El Progreso","Rural",99,"Hombre",41,"Ignorado","Cabezal","Beige",1998,"Colision"
"617",6,"Enero","Miercoles",0,"Peten","Rural",99,"Hombre",33,"No Ebrio","Pick-up","Blanco",1994,"Colision"
"618",6,"Enero","Miercoles",0,"Peten","Rural",99,"Hombre",63,"Ebrio","Motocicleta","Blanco",2008,"Colision"
"619",6,"Octubre","Miercoles",0,"San Marcos","Rural",99,"Hombre",32,"Ignorado","Cabezal","Blanco",1986,"Colision"
"620",6,"Octubre","Miercoles",0,"San Marcos","Rural",99,"Hombre",23,"Ignorado","Pick-up","Beige",1996,"Colision"
"621",6,"Marzo","Sabado",0,"Baja Verapaz","Rural",99,"Hombre",38,"Ignorado","Automovil","Negro",1989,"Colision"
"622",6,"Marzo","Sabado",0,"Baja Verapaz","Rural",99,"Hombre",28,"Ignorado","Pick-up","Ignorado",9999,"Colision"
"623",6,"Noviembre","Sabado",0,"Totonicapan","Rural",99,"Hombre",39,"No Ebrio","Camioneta","Verde",1997,"Colision"
"624",6,"Noviembre","Sabado",0,"Totonicapan","Rural",99,"Hombre",47,"No Ebrio","Pick-up","Rojo",9999,"Colision"
"625",9,"Octubre","Sabado",0,"Escuintla","Urbano",1,"Hombre",31,"No Ebrio","Motocicleta","Negro",2007,"Colision"
"626",9,"Octubre","Sabado",0,"Escuintla","Urbano",1,"Hombre",31,"Ebrio","Automovil","Amarillo",9999,"Colision"
"627",9,"Octubre","Sabado",0,"Chimaltenango","Rural",99,"Hombre",22,"Ebrio","Automovil","Rojo",1998,"Colision"
"628",9,"Octubre","Sabado",0,"Chimaltenango","Rural",99,"Ignorado",999,"Ignorado","Cabezal","Ignorado",9999,"Colision"
"629",13,"Febrero","Sabado",0,"Peten","Rural",99,"Ignorado",999,"Ignorado","Ignorado","Ignorado",9999,"Colision"
"630",13,"Febrero","Sabado",0,"Peten","Rural",99,"Hombre",27,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
"631",10,"Octubre","Domingo",0,"Guatemala","Urbano",1,"Hombre",29,"Ebrio","Pick-up","Amarillo",1984,"Colision"
"632",10,"Octubre","Domingo",0,"Guatemala","Urbano",1,"Hombre",24,"Ebrio","Motocicleta","Rojo",9999,"Colision"
"633",11,"Noviembre","Jueves",0,"Jutiapa","Rural",99,"Hombre",999,"Ignorado","Automovil","Rojo",2007,"Colision"
"634",11,"Noviembre","Jueves",0,"Jutiapa","Rural",99,"Hombre",38,"Ignorado","Automovil","Verde",9999,"Colision"
"635",14,"Febrero","Domingo",0,"Chiquimula","Urbano",1,"Hombre",25,"Ebrio","Motocicleta","Morado",1996,"Choque"
"636",14,"Febrero","Domingo",0,"Chiquimula","Urbano",1,"Ignorado",999,"Ignorado","Motocicleta","Negro",2006,"Choque"
"637",11,"Septiembre","Sabado",0,"Jalapa","Urbano",99,"Hombre",26,"No Ebrio","Pick-up","Azul",1992,"Colision"
"638",11,"Septiembre","Sabado",0,"Jalapa","Urbano",99,"Hombre",16,"Ebrio","Automovil","Rojo",2000,"Colision"
"639",12,"Marzo","Viernes",0,"Quetzaltenango","Urbano",7,"Hombre",33,"Ebrio","Pick-up","Blanco",2009,"Colision"
"640",12,"Marzo","Viernes",0,"Quetzaltenango","Urbano",7,"Mujer",47,"Ignorado","Automovil","Corinto",9999,"Colision"
"641",13,"Marzo","Sabado",0,"Guatemala","Urbano",1,"Hombre",49,"Ebrio","Automovil","Blanco",1985,"Colision"
"642",13,"Marzo","Sabado",0,"Guatemala","Urbano",1,"Hombre",30,"Ebrio","Automovil","Verde",1985,"Colision"
"643",15,"Octubre","Viernes",0,"Zacapa","Rural",99,"Hombre",51,"No Ebrio","Automovil","Beige",9999,"Colision"
"644",17,"Enero","Domingo",0,"Escuintla","Urbano",1,"Hombre",30,"No Ebrio","Cabezal","Blanco",1999,"Colision"
"645",17,"Enero","Domingo",0,"Escuintla","Urbano",1,"Hombre",27,"Ebrio","Automovil","Verde",9999,"Colision"
"646",14,"Noviembre","Domingo",0,"Quiche","Rural",99,"Hombre",23,"No Ebrio","Motocicleta","Azul",9999,"Colision"
"647",14,"Noviembre","Domingo",0,"Quiche","Rural",99,"Hombre",23,"No Ebrio","Camioneta","Verde",9999,"Colision"
"648",14,"Marzo","Domingo",0,"Guatemala","Urbano",14,"Hombre",28,"Ignorado","Motocicleta","Rojo",2009,"Colision"
"649",14,"Marzo","Domingo",0,"Guatemala","Urbano",14,"Ignorado",999,"Ignorado","Ignorado","Ignorado",9999,"Colision"
"650",18,"Enero","Lunes",0,"Jalapa","Urbano",1,"Hombre",999,"Ignorado","Camion","Azul",2007,"Colision"
"651",18,"Enero","Lunes",0,"Jalapa","Urbano",1,"Hombre",24,"Ebrio","Mototaxi","Rojo",9999,"Colision"
"652",17,"Octubre","Domingo",0,"Jutiapa","Rural",99,"Hombre",25,"Ebrio","Automovil","Anaranjado",1988,"Colision"
"653",17,"Octubre","Domingo",0,"Jutiapa","Rural",99,"Hombre",45,"No Ebrio","Automovil","Blanco",2000,"Colision"
"654",18,"Enero","Lunes",0,"Retalhuleu","Rural",99,"Hombre",32,"Ebrio","Pick-up","Blanco",9999,"Colision"
"655",18,"Enero","Lunes",0,"Retalhuleu","Rural",99,"Hombre",999,"No Ebrio","Automovil","Negro",9999,"Colision"
"656",18,"Octubre","Lunes",0,"Guatemala","Urbano",1,"Hombre",21,"No Ebrio","Motocicleta","Rojo",9999,"Colision"
"657",18,"Octubre","Lunes",0,"Guatemala","Urbano",1,"Ignorado",999,"Ignorado","Camioneta","Verde",9999,"Colision"
"658",15,"Julio","Jueves",0,"Peten","Rural",99,"Ignorado",999,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
"659",15,"Julio","Jueves",0,"Peten","Rural",99,"Mujer",32,"No Ebrio","Motocicleta","Ignorado",9999,"Colision"
"660",21,"Febrero","Domingo",0,"Retalhuleu","Rural",99,"Hombre",20,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
"661",21,"Febrero","Domingo",0,"Retalhuleu","Rural",99,"Ignorado",999,"Ignorado","Cabezal","Ignorado",9999,"Ignorado"
"662",19,"Noviembre","Viernes",0,"Quetzaltenango","Urbano",7,"Ignorado",999,"Ignorado","Camion","Blanco",1985,"Colision"
"663",19,"Noviembre","Viernes",0,"Quetzaltenango","Urbano",7,"Hombre",32,"Ignorado","Automovil","Anaranjado",9999,"Colision"
"664",19,"Noviembre","Viernes",0,"Zacapa","Rural",99,"Ignorado",999,"Ignorado","Automovil","Ignorado",9999,"Colision"
"665",19,"Noviembre","Viernes",0,"Zacapa","Rural",99,"Hombre",22,"No Ebrio","Motocicleta","Ignorado",9999,"Colision"
"666",17,"Septiembre","Viernes",0,"Guatemala","Urbano",99,"Ignorado",999,"Ignorado","Bus extraurbano","Amarillo",1990,"Colision"
"667",17,"Septiembre","Viernes",0,"Guatemala","Urbano",99,"Hombre",44,"No Ebrio","Camioneta","Beige",2006,"Colision"
"668",23,"Febrero","Martes",0,"El Progreso","Rural",99,"Hombre",30,"Ignorado","Camion","Blanco",2005,"Colision"
"669",23,"Febrero","Martes",0,"El Progreso","Rural",99,"Hombre",32,"Ebrio","Automovil","Negro",9999,"Colision"
"670",17,"Diciembre","Viernes",0,"Escuintla","Rural",99,"Hombre",34,"Ignorado","Automovil","Blanco",2009,"Colision"
"671",17,"Diciembre","Viernes",0,"Escuintla","Rural",99,"Mujer",50,"Ignorado","Automovil","Rojo",2009,"Colision"
"672",20,"Noviembre","Sabado",0,"Guatemala","Urbano",99,"Hombre",28,"No Ebrio","Automovil","Ignorado",9999,"Colision"
"673",25,"Febrero","Jueves",0,"Quiche","Urbano",3,"Hombre",37,"Ebrio","Camioneta","Blanco",1999,"Colision"
"674",25,"Febrero","Jueves",0,"Quiche","Urbano",3,"Mujer",16,"No Ebrio","Automovil","Gris",2000,"Colision"
"675",18,"Septiembre","Sabado",0,"Guatemala","Rural",99,"Hombre",44,"Ebrio","Camioneta","Cafe",2006,"Colision"
"676",18,"Septiembre","Sabado",0,"Guatemala","Rural",99,"Ignorado",999,"Ignorado","Bus urbano","Amarillo",9999,"Colision"
"677",24,"Enero","Domingo",0,"Retalhuleu","Rural",99,"Hombre",40,"Ebrio","Pick-up","Rojo",1977,"Colision"
"678",24,"Enero","Domingo",0,"Retalhuleu","Rural",99,"Hombre",28,"Ignorado","Microbus","Beige",2006,"Colision"
"679",25,"Enero","Lunes",0,"Zacapa","Rural",99,"Hombre",44,"Ebrio","Automovil","Gris",1995,"Colision"
"680",25,"Enero","Lunes",0,"Zacapa","Rural",99,"Ignorado",999,"Ignorado","Bus extraurbano","Azul",9999,"Colision"
"681",21,"Noviembre","Domingo",0,"Quetzaltenango","Urbano",99,"Ignorado",999,"Ignorado","Camioneta","Ignorado",9999,"Colision"
"682",21,"Noviembre","Domingo",0,"Quetzaltenango","Urbano",99,"Hombre",47,"No Ebrio","Camioneta","Ignorado",9999,"Colision"
"683",21,"Noviembre","Domingo",0,"San Marcos","Rural",99,"Hombre",999,"Ebrio","Automovil","Verde",1993,"Colision"
"684",21,"Noviembre","Domingo",0,"San Marcos","Rural",99,"Hombre",41,"Ebrio","Automovil","Ignorado",9999,"Colision"
"685",21,"Noviembre","Domingo",0,"Quiche","Urbano",99,"Hombre",22,"No Ebrio","Automovil","Gris",2002,"Colision"
"686",21,"Noviembre","Domingo",0,"Quiche","Urbano",99,"Hombre",25,"Ebrio","Motocicleta","Corinto",9999,"Colision"
"687",20,"Agosto","Viernes",0,"Guatemala","Rural",99,"Hombre",38,"No Ebrio","Pick-up","Negro",2008,"Colision"
"688",20,"Agosto","Viernes",0,"Guatemala","Rural",99,"Hombre",53,"Ignorado","Bus extraurbano","Amarillo",9999,"Colision"
"689",21,"Noviembre","Domingo",0,"Izabal","Rural",99,"Hombre",73,"No Ebrio","Automovil","Ignorado",2008,"Colision"
"690",21,"Noviembre","Domingo",0,"Izabal","Rural",99,"Hombre",30,"No Ebrio","Automovil","Ignorado",9999,"Colision"
"691",20,"Septiembre","Lunes",0,"Jalapa","Rural",99,"Hombre",21,"Ebrio","Pick-up","Blanco",1982,"Colision"
"692",20,"Septiembre","Lunes",0,"Jalapa","Rural",99,"Hombre",24,"No Ebrio","Microbus","Azul",1993,"Colision"
"693",20,"Diciembre","Lunes",0,"Guatemala","Urbano",1,"Hombre",26,"Ebrio","Automovil","Azul",1998,"Colision"
"694",20,"Diciembre","Lunes",0,"Guatemala","Urbano",1,"Hombre",37,"No Ebrio","Automovil","Rojo",2000,"Colision"
"695",30,"Enero","Sabado",0,"Guatemala","Urbano",18,"Hombre",39,"No Ebrio","Camioneta","Blanco",2000,"Colision"
"696",30,"Enero","Sabado",0,"Guatemala","Urbano",18,"Hombre",34,"Ebrio","Automovil","Corinto",2008,"Colision"
"697",30,"Enero","Sabado",0,"Guatemala","Urbano",18,"Hombre",35,"No Ebrio","Automovil","Blanco",2009,"Colision"
"698",21,"Marzo","Domingo",0,"Retalhuleu","Urbano",99,"Hombre",29,"No Ebrio","Pick-up","Rojo",1982,"Colision"
"699",21,"Marzo","Domingo",0,"Retalhuleu","Urbano",99,"Hombre",27,"No Ebrio","Automovil","Negro",1994,"Colision"
"700",21,"Diciembre","Martes",0,"Guatemala","Urbano",1,"Hombre",23,"No Ebrio","Pick-up","Negro",9999,"Colision"
"701",21,"Diciembre","Martes",0,"Guatemala","Urbano",1,"Ignorado",999,"Ignorado","Camion","Rojo",9999,"Colision"
"702",17,"Abril","Sabado",0,"Guatemala","Urbano",1,"Hombre",38,"Ebrio","Panel","Rojo",9999,"Colision"
"703",22,"Agosto","Domingo",0,"Guatemala","Urbano",5,"Hombre",48,"No Ebrio","Automovil","Gris",1991,"Colision"
"704",22,"Agosto","Domingo",0,"Guatemala","Urbano",5,"Hombre",45,"Ebrio","Automovil","Beige",2000,"Colision"
"705",29,"Octubre","Viernes",0,"Jutiapa","Rural",99,"Hombre",23,"Ignorado","Camion","Blanco",9999,"Colision"
"706",29,"Octubre","Viernes",0,"Jutiapa","Rural",99,"Hombre",30,"Ignorado","Camion","Blanco",9999,"Colision"
"707",26,"Noviembre","Viernes",0,"Baja Verapaz","Rural",99,"Hombre",33,"No Ebrio","Camioneta","Verde",2003,"Colision"
"708",31,"Enero","Domingo",0,"Jutiapa","Rural",99,"Hombre",20,"Ebrio","Pick-up","Verde",2000,"Colision"
"709",29,"Octubre","Viernes",0,"Guatemala","Urbano",13,"Hombre",33,"No Ebrio","Motocicleta","Negro",2010,"Colision"
"710",29,"Octubre","Viernes",0,"Guatemala","Urbano",13,"Hombre",21,"No Ebrio","Motocicleta","Negro",9999,"Colision"
"711",23,"Diciembre","Jueves",0,"Guatemala","Urbano",1,"Hombre",28,"No Ebrio","Automovil","Verde",9999,"Colision"
"712",27,"Mayo","Jueves",0,"Retalhuleu","Rural",99,"Hombre",39,"No Ebrio","Automovil","Verde",1990,"Colision"
"713",27,"Mayo","Jueves",0,"Retalhuleu","Rural",99,"Hombre",52,"No Ebrio","Automovil","Ignorado",9999,"Colision"
"714",23,"Diciembre","Jueves",0,"Jutiapa","Rural",99,"Hombre",30,"Ignorado","Automovil","Negro",1995,"Colision"
"715",23,"Diciembre","Jueves",0,"Jutiapa","Rural",99,"Hombre",22,"Ignorado","Pick-up","Azul",1998,"Colision"
"716",24,"Diciembre","Viernes",0,"Guatemala","Urbano",2,"Hombre",28,"No Ebrio","Automovil","Blanco",1998,"Colision"
"717",24,"Diciembre","Viernes",0,"Guatemala","Urbano",2,"Hombre",28,"No Ebrio","Pick-up","Negro",9999,"Colision"
"718",25,"Julio","Domingo",0,"Guatemala","Urbano",6,"Hombre",34,"No Ebrio","Automovil","Blanco",2009,"Colision"
"719",25,"Julio","Domingo",0,"Guatemala","Urbano",6,"Hombre",18,"No Ebrio","Motocicleta","Azul",9999,"Colision"
"720",25,"Marzo","Jueves",0,"Jutiapa","Rural",99,"Ignorado",999,"Ignorado","Ignorado","Ignorado",9999,"Colision"
"721",25,"Marzo","Jueves",0,"Jutiapa","Rural",99,"Hombre",20,"No Ebrio","Motocicleta","Ignorado",9999,"Colision"
"722",29,"Septiembre","Miercoles",0,"Retalhuleu","Urbano",99,"Hombre",30,"No Ebrio","Mototaxi","Rojo",2009,"Colision"
"723",29,"Septiembre","Miercoles",0,"Retalhuleu","Urbano",99,"Hombre",33,"No Ebrio","Motocicleta","Rojo",9999,"Colision"
"724",31,"Octubre","Domingo",0,"Baja Verapaz","Rural",99,"Hombre",40,"No Ebrio","Motocicleta","Negro",2008,"Colision"
"725",26,"Marzo","Viernes",0,"Escuintla","Urbano",99,"Hombre",33,"Ignorado","Motocicleta","Rojo",2001,"Choque"
"726",26,"Marzo","Viernes",0,"Escuintla","Urbano",99,"Hombre",31,"Ignorado","Microbus","Rojo",2007,"Choque"
"727",29,"Diciembre","Miercoles",0,"Quetzaltenango","Rural",99,"Hombre",53,"Ignorado","Motocicleta","Rojo",2005,"Colision"
"728",29,"Diciembre","Miercoles",0,"Quetzaltenango","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Rojo",2005,"Colision"
"729",31,"Marzo","Miercoles",0,"Guatemala","Urbano",18,"Ignorado",999,"Ignorado","Cabezal","Blanco",9999,"Colision"
"730",31,"Marzo","Miercoles",0,"Guatemala","Urbano",18,"Hombre",33,"No Ebrio","Camioneta","Blanco",9999,"Colision"
"731",1,"Noviembre","Lunes",0,"Jutiapa","Rural",99,"Hombre",32,"Ignorado","Camioneta","Gris",9999,"Caida"
"732",1,"Enero","Viernes",0,"Retalhuleu","Rural",99,"Hombre",54,"No Ebrio","Pick-up","Azul",9999,"Choque"
"733",3,"Diciembre","Viernes",0,"Quetzaltenango","Urbano",99,"Ignorado",999,"Ignorado","Cabezal","Ignorado",9999,"Colision"
"734",4,"Diciembre","Sabado",0,"Guatemala","Urbano",6,"Hombre",19,"Ignorado","Motocicleta","Negro",9999,"Choque"
"735",7,"Marzo","Domingo",0,"Santa Rosa","Rural",99,"Hombre",25,"Ignorado","Automovil","Beige",1994,"Choque"
